phrase,tf,df,ngram,char_len,is_protected,noise_penalty,completeness_penalty,base_quality,title_df,claims_df,title_ratio,claims_ratio,title_boost,claims_support_score,support_penalty,final_score,drop_flag,drop_reason,generic_penalty,cleaned_score
중공,26,6,1,2,False,0.0,0.0,2.95,3,6,0.5,1.0,0.78,1.2,0.0,4.846,True,short_unigram,0.0,4.846
고체,21,6,1,2,False,0.0,0.0,2.95,3,6,0.5,1.0,0.78,1.2,0.0,4.846,True,short_unigram,0.0,4.846
재생,20,6,1,2,False,0.0,0.0,2.95,3,6,0.5,1.0,0.78,1.2,0.0,4.846,True,short_unigram,0.0,4.846
모드,36,8,1,2,False,0.0,0.0,3.2,3,7,0.375,0.875,0.63,1.1083,0.0,4.8426,True,short_unigram,0.0,4.8426
방사선,21,8,1,3,False,0.0,0.0,3.2,3,7,0.375,0.875,0.63,1.1083,0.0,4.8426,False,,0.0,4.8426
인식,20,8,1,2,False,0.0,0.0,3.2,3,7,0.375,0.875,0.63,1.1083,0.0,4.8426,True,short_unigram,0.0,4.8426
입자,53,15,1,2,False,0.0,0.0,2.8,5,15,0.3333,1.0,0.7,1.5,0.0,4.84,True,short_unigram,1.8,3.04
용접,40,5,1,2,False,0.0,0.0,2.825,3,5,0.6,1.0,0.9,1.1667,0.0,4.8384,True,short_unigram,0.0,4.8384
저장 매체,6,4,2,4,False,0.0,0.0,2.2,4,4,1.0,1.0,1.44,1.1333,0.0,4.8346,True,fragment_like,0.0,4.8346
CuCo2,7,1,1,5,True,0.0,0.0,2.4917,1,1,1.0,1.0,1.26,1.0333,0.0,4.8303,True,singleton_unigram,0.0,4.8303
배터리 시스템,4,1,2,6,True,0.0,0.0,2.4917,1,1,1.0,1.0,1.26,1.0333,0.0,4.8303,True,singleton_weak_phrase,0.0,4.8303
절연 조성물,4,1,2,5,True,0.0,0.0,2.4917,1,1,1.0,1.0,1.26,1.0333,0.0,4.8303,True,fragment_like,0.0,4.8303
분자 전해질,4,1,2,5,True,0.0,0.0,2.4917,1,1,1.0,1.0,1.26,1.0333,0.0,4.8303,True,fragment_like,0.0,4.8303
음극,10,3,1,2,True,0.0,0.0,2.8417,2,3,0.6667,1.0,0.92,1.1,0.0,4.8257,False,,0.0,4.8257
구조,77,36,1,2,False,0.0,0.0,2.6,12,28,0.3333,0.7778,1.0,1.2778,0.0,4.8222,True,short_unigram,2.1,2.7221999999999995
시동,17,2,1,2,False,0.0,0.0,2.3833,2,2,1.0,1.0,1.32,1.0667,0.0,4.8207,True,short_unigram,0.0,4.8207
환경,52,21,1,2,False,0.0,0.0,3.4,5,11,0.2381,0.5238,0.5857,0.8905,0.0,4.8152,True,short_unigram,0.0,4.8152
스마트,15,5,1,3,False,0.0,0.0,2.625,4,4,0.8,0.8,1.2,0.9333,0.0,4.8116,False,,0.0,4.8116
시설,15,5,1,2,False,0.0,0.0,2.625,4,4,0.8,0.8,1.2,0.9333,0.0,4.8116,True,short_unigram,0.0,4.8116
발광 표시,9,3,2,4,False,0.0,0.0,2.275,3,3,1.0,1.0,1.38,1.1,0.0,4.811,True,fragment_like,0.0,4.811
이송,32,11,1,2,False,0.0,0.0,3.4,2,10,0.1818,0.9091,0.3382,1.2424,0.0,4.7998,True,short_unigram,0.0,4.7998
제거,31,16,1,2,False,0.0,0.0,3.4,2,14,0.125,0.875,0.27,1.3417,0.0,4.7974,True,short_unigram,0.0,4.7974
획득,58,27,1,2,False,0.0,0.0,3.4,2,25,0.0741,0.9259,0.2089,1.4259,0.0,4.7914,True,short_unigram,0.0,4.7914
신호,91,29,1,2,False,0.0,0.0,3.4,2,27,0.069,0.931,0.2028,1.431,0.0,4.7882,True,short_unigram,2.1,2.6881999999999997
하기,16,13,1,2,False,0.0,0.0,3.2667,2,13,0.1538,1.0,0.3046,1.4333,0.0,4.7789,True,short_unigram,0.0,4.7789
인트,13,3,1,2,False,0.0,0.0,2.2417,3,3,1.0,1.0,1.38,1.1,0.0,4.7777,True,short_unigram,0.0,4.7777
드론,13,3,1,2,False,0.0,0.0,2.2417,3,3,1.0,1.0,1.38,1.1,0.0,4.7777,True,short_unigram,0.0,4.7777
고정,60,22,1,2,False,0.0,0.0,3.4,2,19,0.0909,0.8636,0.2291,1.3636,0.0,4.7658,True,short_unigram,0.0,4.7658
사용자 단말,21,8,2,5,False,0.0,0.0,3.5,2,6,0.25,0.75,0.42,0.95,0.0,4.764,False,,0.0,4.764
경질 재료,15,1,2,4,False,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
ABHD6,6,1,1,5,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,singleton_unigram,0.0,4.7636
자외선 발광 반도체 칩,3,1,4,9,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
레독스 흐름 배터리,3,1,3,8,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,singleton_weak_phrase,0.0,4.7636
발광 반도체 칩,3,1,3,6,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
배터리 저장,3,1,2,5,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,singleton_weak_phrase,0.0,4.7636
실리콘 음극,3,1,2,5,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,singleton_weak_phrase,0.0,4.7636
흐름 배터리,3,1,2,5,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
양극 재료,3,1,2,4,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
반도체 칩,3,1,2,4,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
합금 공구,3,1,2,4,True,0.0,0.0,2.425,1,1,1.0,1.0,1.26,1.0333,0.0,4.7636,True,fragment_like,0.0,4.7636
응답,30,16,1,2,False,0.0,0.0,3.4,1,16,0.0625,1.0,0.135,1.5,0.0,4.762,True,short_unigram,0.0,4.762
본체,68,17,1,2,False,0.0,0.0,3.4,1,17,0.0588,1.0,0.1306,1.5,0.0,4.7567,True,short_unigram,0.0,4.7567
파이프,16,2,1,3,False,0.0,0.0,2.3167,2,2,1.0,1.0,1.32,1.0667,0.0,4.7541,False,,0.0,4.7541
분해,23,7,1,2,False,0.0,0.0,3.075,3,6,0.4286,0.8571,0.6943,1.0571,0.0,4.7538,True,short_unigram,0.0,4.7538
구조체,22,7,1,3,False,0.0,0.0,3.075,3,6,0.4286,0.8571,0.6943,1.0571,0.0,4.7538,False,,0.0,4.7538
투명,21,7,1,2,False,0.0,0.0,3.075,3,6,0.4286,0.8571,0.6943,1.0571,0.0,4.7538,True,short_unigram,0.0,4.7538
유래,18,7,1,2,False,0.0,0.0,3.075,3,6,0.4286,0.8571,0.6943,1.0571,0.0,4.7538,True,short_unigram,0.0,4.7538
라 모드,8,3,2,3,False,0.0,0.0,2.2083,3,3,1.0,1.0,1.38,1.1,0.0,4.7443,True,fragment_like,0.0,4.7443
프로세서,41,21,1,4,False,0.0,0.0,3.4,1,21,0.0476,1.0,0.1171,1.5,0.0,4.7405,False,,0.0,4.7405
복합,16,8,1,2,False,0.0,0.0,2.4667,5,8,0.625,1.0,1.05,1.2667,0.0,4.7401,True,short_unigram,0.0,4.7401
상부,50,22,1,2,False,0.0,0.0,3.4,1,22,0.0455,1.0,0.1146,1.5,0.0,4.7375,True,short_unigram,0.0,4.7375
회수,31,13,1,2,False,0.0,0.0,3.4,2,11,0.1538,0.8462,0.3046,1.2129,0.0,4.7358,True,short_unigram,0.0,4.7358
조정,19,13,1,2,False,0.0,0.0,3.4,2,11,0.1538,0.8462,0.3046,1.2129,0.0,4.7358,True,short_unigram,0.0,4.7358
회전,67,23,1,2,False,0.0,0.0,3.4,1,23,0.0435,1.0,0.1122,1.5,0.0,4.7346,True,short_unigram,0.0,4.7346
dsRNA 분자,4,1,2,7,False,0.0,0.0,2.3917,1,1,1.0,1.0,1.26,1.0333,0.0,4.7303,True,singleton_weak_phrase,0.0,4.7303
정렬,39,13,1,2,False,0.0,0.0,3.4,1,13,0.0769,1.0,0.1523,1.4333,0.0,4.7294,True,short_unigram,0.0,4.7294
적층,44,19,1,2,False,0.0,0.0,3.4,2,15,0.1053,0.7895,0.2464,1.2895,0.0,4.7273,True,short_unigram,0.0,4.7273
고체 전해질,4,3,2,5,True,0.0,0.0,2.7417,2,3,0.6667,1.0,0.92,1.1,0.0,4.7257,True,fragment_like,0.0,4.7257
입력,55,29,1,2,False,0.0,0.0,3.4,1,29,0.0345,1.0,0.1014,1.5,0.0,4.7217,True,short_unigram,0.0,4.7217
조절,31,16,1,2,False,0.0,0.0,3.4,2,13,0.125,0.8125,0.27,1.2458,0.0,4.7206,True,short_unigram,0.0,4.7206
스트림,20,8,1,3,False,0.0,0.0,3.2,2,8,0.25,1.0,0.42,1.2667,0.0,4.7174,False,,0.0,4.7174
변형,24,12,1,2,False,0.0,0.0,3.4,2,10,0.1667,0.8333,0.32,1.1666,0.0,4.7173,True,short_unigram,0.0,4.7173
수신,52,33,1,2,False,0.0,0.0,3.4,1,33,0.0303,1.0,0.0964,1.5,0.0,4.7157,True,short_unigram,0.0,4.7157
소스,21,9,1,2,False,0.0,0.0,3.325,2,8,0.2222,0.8889,0.3866,1.1556,0.0,4.7134,True,short_unigram,0.0,4.7134
알루미늄,19,9,1,4,False,0.0,0.0,3.325,2,8,0.2222,0.8889,0.3866,1.1556,0.0,4.7134,False,,0.0,4.7134
경화,16,6,1,2,False,0.0,0.0,2.8167,3,6,0.5,1.0,0.78,1.2,0.0,4.7127,True,short_unigram,0.0,4.7127
대상,27,16,1,2,False,0.0,0.0,3.4,1,15,0.0625,0.9375,0.135,1.4375,0.0,4.712,True,short_unigram,0.0,4.712
배열,18,12,1,2,False,0.0,0.0,3.4,1,12,0.0833,1.0,0.16,1.4,0.0,4.712,True,short_unigram,0.0,4.712
수소,16,8,1,2,False,0.0,0.0,3.0667,3,7,0.375,0.875,0.63,1.1083,0.0,4.7093,True,short_unigram,0.0,4.7093
자율,12,4,1,2,False,0.0,0.0,2.3,4,3,1.0,0.75,1.44,0.85,0.0,4.708,True,short_unigram,0.0,4.708
장착,29,18,1,2,False,0.0,0.0,3.4,1,17,0.0556,0.9444,0.1267,1.4444,0.0,4.7076,True,short_unigram,0.0,4.7076
애플리케이션,16,5,1,6,False,0.0,0.0,2.6917,3,5,0.6,1.0,0.9,1.1667,0.0,4.7051,False,,0.0,4.7051
모니터링,16,5,1,4,False,0.0,0.0,2.6917,3,5,0.6,1.0,0.9,1.1667,0.0,4.7051,False,,0.0,4.7051
콘텐츠,34,11,1,3,False,0.0,0.0,3.4,2,9,0.1818,0.8182,0.3382,1.1182,0.0,4.7004,False,,0.0,4.7004
거리,24,11,1,2,False,0.0,0.0,3.4,2,9,0.1818,0.8182,0.3382,1.1182,0.0,4.7004,True,short_unigram,0.0,4.7004
상호,21,11,1,2,False,0.0,0.0,3.4,2,9,0.1818,0.8182,0.3382,1.1182,0.0,4.7004,True,short_unigram,0.0,4.7004
접촉,47,25,1,2,False,0.0,0.0,3.4,1,24,0.04,0.96,0.108,1.46,0.0,4.6976,True,short_unigram,0.0,4.6976
행위 감지,14,1,2,4,False,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
이소시아네이트 조성물,2,1,2,10,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
자외선 발광 반도체 발광,2,1,4,10,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
반도체 포토레지스트,2,1,2,9,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
폴리에틸렌 조성물,2,1,2,8,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
아크릴 수지 조성물,2,1,3,8,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
반도체 회로 구조,2,1,3,7,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
발광 반도체 발광,2,1,3,7,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
플로우 배터리,2,1,2,6,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
유지 조성물,2,1,2,5,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
반도체 회로,2,1,2,5,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
고무 조성물,2,1,2,5,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
반도체 발광,2,1,2,5,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
배터리 진단,2,1,2,5,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,singleton_weak_phrase,0.0,4.6969
황 배터리,2,1,2,4,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
배터리 팩,2,1,2,4,True,0.0,0.0,2.3583,1,1,1.0,1.0,1.26,1.0333,0.0,4.6969,True,fragment_like,0.0,4.6969
가압,36,11,1,2,False,0.0,0.0,3.4,1,11,0.0909,1.0,0.1691,1.3667,0.0,4.6963,True,short_unigram,0.0,4.6963
커버,35,11,1,2,False,0.0,0.0,3.4,1,11,0.0909,1.0,0.1691,1.3667,0.0,4.6963,True,short_unigram,0.0,4.6963
세트,22,11,1,2,False,0.0,0.0,3.4,1,11,0.0909,1.0,0.1691,1.3667,0.0,4.6963,True,short_unigram,0.0,4.6963
지부,18,11,1,2,False,0.0,0.0,3.4,1,11,0.0909,1.0,0.1691,1.3667,0.0,4.6963,True,short_unigram,0.0,4.6963
연관,30,15,1,2,False,0.0,0.0,3.4,2,12,0.1333,0.8,0.28,1.2,0.0,4.696,True,short_unigram,0.0,4.696
약학,16,9,1,2,False,0.0,0.0,3.1917,2,9,0.2222,1.0,0.3866,1.3,0.0,4.6956,True,short_unigram,0.0,4.6956
경로,25,15,1,2,False,0.0,0.0,3.4,1,14,0.0667,0.9333,0.14,1.4,0.0,4.688,True,short_unigram,0.0,4.688
금형,15,2,1,2,False,0.0,0.0,2.25,2,2,1.0,1.0,1.32,1.0667,0.0,4.6874,True,short_unigram,0.0,4.6874
증명,15,2,1,2,False,0.0,0.0,2.25,2,2,1.0,1.0,1.32,1.0667,0.0,4.6874,True,short_unigram,0.0,4.6874
관련,45,31,1,2,False,0.0,0.0,3.4,4,16,0.129,0.5161,0.3948,1.0161,0.0,4.6866,True,short_unigram,0.0,4.6866
인서트,22,6,1,3,False,0.0,0.0,2.95,3,5,0.5,0.8333,0.78,1.0,0.0,4.686,False,,0.0,4.686
매칭,22,6,1,2,False,0.0,0.0,2.95,3,5,0.5,0.8333,0.78,1.0,0.0,4.686,True,short_unigram,0.0,4.686
다공,20,6,1,2,False,0.0,0.0,2.95,3,5,0.5,0.8333,0.78,1.0,0.0,4.686,True,short_unigram,0.0,4.686
평가 시스템,7,3,2,5,False,0.0,0.0,2.1417,3,3,1.0,1.0,1.38,1.1,0.0,4.6777,True,fragment_like,0.0,4.6777
처리 시스템,7,3,2,5,False,0.0,0.0,2.1417,3,3,1.0,1.0,1.38,1.1,0.0,4.6777,True,fragment_like,0.0,4.6777
주택,19,4,1,2,False,0.0,0.0,2.7,3,3,0.75,0.75,1.08,0.85,0.0,4.676,True,short_unigram,0.0,4.676
표시 패널,21,6,2,4,False,0.0,0.0,3.25,2,5,0.3333,0.8333,0.52,1.0,0.0,4.674,True,fragment_like,0.0,4.674
회로 기판,20,6,2,4,False,0.0,0.0,3.25,2,5,0.3333,0.8333,0.52,1.0,0.0,4.674,True,fragment_like,0.0,4.674
표면,64,32,1,2,False,0.0,0.0,3.4,1,30,0.0312,0.9375,0.0974,1.4375,0.0,4.6669,True,short_unigram,2.1,2.5669
삽입,38,21,1,2,False,0.0,0.0,3.4,1,19,0.0476,0.9048,0.1171,1.4048,0.0,4.6644,True,short_unigram,0.0,4.6644
실행,20,14,1,2,False,0.0,0.0,3.4,1,13,0.0714,0.9286,0.1457,1.3619,0.0,4.6644,True,short_unigram,0.0,4.6644
행위,32,1,1,2,False,0.0,0.0,2.325,1,1,1.0,1.0,1.26,1.0333,0.0,4.6636,True,short_unigram,0.0,4.6636
AI 인터랙티브,3,1,2,7,False,0.0,0.0,2.325,1,1,1.0,1.0,1.26,1.0333,0.0,4.6636,True,singleton_weak_phrase,0.0,4.6636
R 키나아제,3,1,2,5,False,0.0,0.0,2.325,1,1,1.0,1.0,1.26,1.0333,0.0,4.6636,True,fragment_like,0.0,4.6636
DB 구축,3,1,2,4,False,0.0,0.0,2.325,1,1,1.0,1.0,1.26,1.0333,0.0,4.6636,True,singleton_weak_phrase,0.0,4.6636
단백질,17,8,1,3,False,0.0,0.0,3.1333,2,8,0.25,1.0,0.42,1.2667,0.0,4.6507,False,,0.0,4.6507
두께,27,13,1,2,False,0.0,0.0,3.4,1,12,0.0769,0.9231,0.1523,1.3231,0.0,4.6412,True,short_unigram,0.0,4.6412
부착,26,13,1,2,False,0.0,0.0,3.4,1,12,0.0769,0.9231,0.1523,1.3231,0.0,4.6412,True,short_unigram,0.0,4.6412
설정,47,30,1,2,False,0.0,0.0,3.4,1,27,0.0333,0.9,0.1,1.4,0.0,4.64,True,short_unigram,0.0,4.64
실시간,15,5,1,3,False,0.0,0.0,2.625,3,5,0.6,1.0,0.9,1.1667,0.0,4.6384,False,,0.0,4.6384
알림,15,5,1,2,False,0.0,0.0,2.625,3,5,0.6,1.0,0.9,1.1667,0.0,4.6384,True,short_unigram,0.0,4.6384
방식,30,18,1,2,False,0.0,0.0,3.4,3,11,0.1667,0.6111,0.38,0.9778,0.0,4.6382,True,short_unigram,0.0,4.6382
작용,21,15,1,2,False,0.0,0.0,3.4,4,7,0.2667,0.4667,0.56,0.7,0.0,4.632,True,short_unigram,0.0,4.632
개선,29,19,1,2,False,0.0,0.0,3.4,6,5,0.3158,0.2632,0.739,0.4299,0.0,4.6307,True,short_unigram,0.0,4.6307
AluYa5,4,1,1,6,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,singleton_unigram,0.0,4.6303
수 나트륨 이온 전지,1,1,4,8,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,fragment_like,0.0,4.6303
작동 유체 조성물,1,1,3,7,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,fragment_like,0.0,4.6303
고체 전해질 시트,1,1,3,7,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,fragment_like,0.0,4.6303
유체 조성물,1,1,2,5,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,fragment_like,0.0,4.6303
전해질 시트,1,1,2,5,True,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,singleton_weak_phrase,0.0,4.6303
WF1균,1,1,1,4,False,0.0,0.0,2.2917,1,1,1.0,1.0,1.26,1.0333,0.0,4.6303,True,singleton_unigram,0.0,4.6303
기계,23,12,1,2,False,0.0,0.0,3.4,3,7,0.25,0.5833,0.48,0.8166,0.0,4.6293,True,short_unigram,0.0,4.6293
단섬유,14,2,1,3,False,0.0,0.0,2.1833,2,2,1.0,1.0,1.32,1.0667,0.0,4.6207,False,,0.0,4.6207
수집,21,12,1,2,False,0.0,0.0,3.4,1,11,0.0833,0.9167,0.16,1.2834,0.0,4.6187,True,short_unigram,0.0,4.6187
외부,51,30,1,2,False,0.0,0.0,3.4,1,26,0.0333,0.8667,0.1,1.3667,0.0,4.6134,True,short_unigram,0.0,4.6134
디스플레이,42,13,1,5,False,0.0,0.4,3.0,4,10,0.3077,0.7692,0.6092,1.1025,0.0,4.613,False,,0.0,4.613
전송,32,15,1,2,False,0.0,0.0,3.4,1,13,0.0667,0.8667,0.14,1.3,0.0,4.608,True,short_unigram,0.0,4.608
통신 시스템,9,4,2,5,False,0.0,0.0,2.4,3,4,0.75,1.0,1.08,1.1333,0.0,4.6026,True,fragment_like,0.0,4.6026
순환,23,11,1,2,False,0.0,0.0,3.4,2,8,0.1818,0.7273,0.3382,0.994,0.0,4.601,True,short_unigram,0.0,4.601
실리콘,26,9,1,3,False,0.0,0.0,3.325,2,7,0.2222,0.7778,0.3866,1.0111,0.0,4.5978,False,,0.0,4.5978
서브,19,9,1,2,False,0.0,0.0,3.325,1,9,0.1111,1.0,0.1933,1.3,0.0,4.597,True,short_unigram,0.0,4.597
바닥,19,9,1,2,False,0.0,0.0,3.325,1,9,0.1111,1.0,0.1933,1.3,0.0,4.597,True,short_unigram,0.0,4.597
댄스,17,1,1,2,False,0.0,0.0,2.2583,1,1,1.0,1.0,1.26,1.0333,0.0,4.5969,True,short_unigram,0.0,4.5969
세레비지애 LRCC,2,1,2,9,False,0.0,0.0,2.2583,1,1,1.0,1.0,1.26,1.0333,0.0,4.5969,True,singleton_weak_phrase,0.0,4.5969
CoA 리덕타아제,2,1,2,8,False,0.0,0.0,2.2583,1,1,1.0,1.0,1.26,1.0333,0.0,4.5969,True,singleton_weak_phrase,0.0,4.5969
TSID 시스템,2,1,2,7,False,0.0,0.0,2.2583,1,1,1.0,1.0,1.26,1.0333,0.0,4.5969,True,singleton_weak_phrase,0.0,4.5969
UCI 다중화,2,1,2,6,False,0.0,0.0,2.2583,1,1,1.0,1.0,1.26,1.0333,0.0,4.5969,True,singleton_weak_phrase,0.0,4.5969
유입,30,11,1,2,False,0.0,0.0,3.4,1,10,0.0909,0.9091,0.1691,1.2424,0.0,4.5968,True,short_unigram,0.0,4.5968
제한,15,10,1,2,False,0.0,0.0,3.2,3,7,0.3,0.7,0.54,0.9333,0.0,4.5946,True,short_unigram,0.0,4.5946
확인,41,22,1,2,False,0.0,0.0,3.4,1,18,0.0455,0.8182,0.1146,1.3182,0.0,4.5921,True,short_unigram,0.0,4.5921
산화물,35,8,1,3,False,0.0,0.0,3.2,2,7,0.25,0.875,0.42,1.1083,0.0,4.5906,False,,0.0,4.5906
코딩,18,8,1,2,False,0.0,0.0,3.2,2,7,0.25,0.875,0.42,1.1083,0.0,4.5906,True,short_unigram,0.0,4.5906
용액,18,8,1,2,False,0.0,0.0,3.2,2,7,0.25,0.875,0.42,1.1083,0.0,4.5906,True,short_unigram,1.4,3.1906000000000003
탄소,30,14,1,2,False,0.0,0.0,3.4,2,10,0.1429,0.7143,0.2915,1.0476,0.0,4.5879,False,,0.0,4.5879
동물,17,5,1,2,False,0.0,0.0,2.7583,3,4,0.6,0.8,0.9,0.9333,0.0,4.5849,True,short_unigram,0.0,4.5849
음파,10,3,1,2,False,0.0,0.0,2.0417,3,3,1.0,1.0,1.38,1.1,0.0,4.5777,True,short_unigram,0.0,4.5777
적재,28,10,1,2,False,0.0,0.0,3.4,1,9,0.1,0.9,0.18,1.2,0.0,4.576,True,short_unigram,0.0,4.576
AI,12,7,1,2,True,0.0,0.0,3.175,2,6,0.2857,0.8571,0.4628,1.0571,0.0,4.576,True,short_unigram,0.0,4.576
파일럿 밸브,12,1,2,5,False,0.0,0.0,2.225,1,1,1.0,1.0,1.26,1.0333,0.0,4.5636,True,singleton_weak_phrase,0.0,4.5636
AIMP2,3,1,1,5,True,0.0,0.0,2.225,1,1,1.0,1.0,1.26,1.0333,0.0,4.5636,True,singleton_unigram,0.0,4.5636
RIP1,3,1,1,4,True,0.0,0.0,2.225,1,1,1.0,1.0,1.26,1.0333,0.0,4.5636,True,singleton_unigram,0.0,4.5636
CSF1,3,1,1,4,True,0.0,0.0,2.225,1,1,1.0,1.0,1.26,1.0333,0.0,4.5636,True,singleton_unigram,0.0,4.5636
공유,13,7,1,2,False,0.0,0.0,2.7417,3,7,0.4286,1.0,0.6943,1.2333,0.0,4.5615,True,short_unigram,0.0,4.5615
작업,47,13,1,2,False,0.0,0.0,3.4,2,9,0.1538,0.6923,0.3046,0.9923,0.0,4.5594,True,short_unigram,0.0,4.5594
라벨,20,3,1,2,False,0.0,0.0,2.575,2,3,0.6667,1.0,0.92,1.1,0.0,4.559,True,short_unigram,0.0,4.559
전체,27,16,1,2,False,0.0,0.0,3.4,1,13,0.0625,0.8125,0.135,1.2458,0.0,4.5586,True,short_unigram,0.0,4.5586
텍스트,15,7,1,3,False,0.0,0.0,2.875,3,6,0.4286,0.8571,0.6943,1.0571,0.0,4.5538,False,,0.0,4.5538
성능,38,17,1,2,False,0.0,0.0,3.4,5,5,0.2941,0.2941,0.6529,0.4608,0.0,4.5521,True,short_unigram,0.0,4.5521
배출,36,20,1,2,False,0.0,0.0,3.4,1,15,0.05,0.75,0.12,1.25,0.0,4.544,True,short_unigram,0.0,4.544
적용,35,28,1,2,False,0.0,0.0,3.4,3,14,0.1071,0.5,0.3085,0.9667,0.0,4.5436,True,short_unigram,0.0,4.5436
가공,35,12,1,2,False,0.0,0.0,3.4,4,4,0.3333,0.3333,0.64,0.4666,0.0,4.5413,True,short_unigram,0.0,4.5413
용기,33,6,1,2,False,0.0,0.0,2.95,2,6,0.3333,1.0,0.52,1.2,0.0,4.534,True,short_unigram,0.0,4.534
와이어,24,6,1,3,False,0.0,0.0,2.95,2,6,0.3333,1.0,0.52,1.2,0.0,4.534,False,,0.0,4.534
단말기,19,6,1,3,False,0.0,0.0,2.95,2,6,0.3333,1.0,0.52,1.2,0.0,4.534,False,,0.0,4.534
분산,19,6,1,2,False,0.0,0.0,2.95,2,6,0.3333,1.0,0.52,1.2,0.0,4.534,True,short_unigram,0.0,4.534
UCI 다중,1,1,2,5,False,0.0,0.0,2.1917,1,1,1.0,1.0,1.26,1.0333,0.0,4.5303,True,singleton_weak_phrase,0.0,4.5303
속 WF,1,1,2,3,False,0.0,0.0,2.1917,1,1,1.0,1.0,1.26,1.0333,0.0,4.5303,True,fragment_like,0.0,4.5303
연료 시스템,8,2,2,5,False,0.0,0.0,2.0833,2,2,1.0,1.0,1.32,1.0667,0.0,4.5207,True,fragment_like,0.0,4.5207
초음파 발생,8,2,2,5,False,0.0,0.0,2.0833,2,2,1.0,1.0,1.32,1.0667,0.0,4.5207,False,,0.0,4.5207
자율 주행,9,3,2,4,False,0.0,0.0,2.275,3,2,1.0,0.6667,1.38,0.7334,0.0,4.5177,True,fragment_like,0.0,4.5177
환원,9,3,1,2,False,0.0,0.0,1.975,3,3,1.0,1.0,1.38,1.1,0.0,4.511,True,short_unigram,0.0,4.511
유기 발광,11,4,2,4,False,0.0,0.0,2.5333,3,3,0.75,0.75,1.08,0.85,0.0,4.5093,True,fragment_like,0.0,4.5093
