doc_id,phrase_original_in_doc,phrase_canonical,topic_id,topic_label,concept_id,is_outlier_topic
1,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
1,배터리,배터리,1,배터리 | 열처리 | 에너지,BT0003,False
2,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
2,알루미늄 합금,알루미늄 합금,0,디지털 | 전해질 | 리튬,BT0001,False
3,베이스,베이스,0,디지털 | 전해질 | 리튬,BT0001,False
3,카트리지,카트리지,0,디지털 | 전해질 | 리튬,BT0001,False
3,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
3,혼합물,혼합물,0,디지털 | 전해질 | 리튬,BT0001,False
5,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
5,포토레지스트,포토레지스트,0,디지털 | 전해질 | 리튬,BT0001,False
6,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
6,폴리머,폴리머,0,디지털 | 전해질 | 리튬,BT0001,False
7,비디오,비디오,10,이미지 | 센서 | 카메라,BT0004,False
7,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
7,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
8,어셈블리,어셈블리,0,디지털 | 전해질 | 리튬,BT0001,False
8,파일럿,파일럿,0,디지털 | 전해질 | 리튬,BT0001,False
10,에어로,에어로,0,디지털 | 전해질 | 리튬,BT0001,False
12,촉매,촉매,0,디지털 | 전해질 | 리튬,BT0001,False
12,산화물,산화물,0,디지털 | 전해질 | 리튬,BT0001,False
14,열처리,열처리,1,배터리 | 열처리 | 에너지,BT0003,False
14,탄소,탄소,5,탄소,BT0009,False
14,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
14,에너지,에너지,1,배터리 | 열처리 | 에너지,BT0003,False
15,자동차,자동차,0,디지털 | 전해질 | 리튬,BT0001,False
15,베이스,베이스,0,디지털 | 전해질 | 리튬,BT0001,False
15,매트릭스,매트릭스,0,디지털 | 전해질 | 리튬,BT0001,False
16,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
16,디지털 변환,디지털 변환,0,디지털 | 전해질 | 리튬,BT0001,False
16,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
16,이미지 센서,이미지 센서,10,이미지 | 센서 | 카메라,BT0004,False
16,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
16,디지털,디지털,0,디지털 | 전해질 | 리튬,BT0001,False
17,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
18,가이드,가이드,0,디지털 | 전해질 | 리튬,BT0001,False
18,케이스,케이스,0,디지털 | 전해질 | 리튬,BT0001,False
19,컴퓨터 프로그램,컴퓨터 프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
19,프로그램 제품,프로그램 제품,0,디지털 | 전해질 | 리튬,BT0001,False
19,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
19,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
19,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
19,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
20,억제제,억제제,0,디지털 | 전해질 | 리튬,BT0001,False
20,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
21,유전자,유전자,3,유전자 | 단백질,BT0007,False
23,실시간,실시간,0,디지털 | 전해질 | 리튬,BT0001,False
23,콘텐츠,콘텐츠,0,디지털 | 전해질 | 리튬,BT0001,False
25,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
25,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
25,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
25,콘텐츠,콘텐츠,0,디지털 | 전해질 | 리튬,BT0001,False
27,디지털 트윈,디지털 트윈,0,디지털 | 전해질 | 리튬,BT0001,False
27,디지털,디지털,0,디지털 | 전해질 | 리튬,BT0001,False
27,컴퓨팅,컴퓨팅,0,디지털 | 전해질 | 리튬,BT0001,False
28,테스트,테스트,0,디지털 | 전해질 | 리튬,BT0001,False
28,테스트 코드,테스트 코드,0,디지털 | 전해질 | 리튬,BT0001,False
29,단백질,단백질,3,유전자 | 단백질,BT0007,False
30,단섬유,단섬유,4,파이프 | 단섬유 | 케이블,BT0006,False
32,레이저,레이저,6,포토레지스트 | 레이저 | 방사선,BT0005,False
33,스트림,스트림,0,디지털 | 전해질 | 리튬,BT0001,False
33,인코딩,인코딩,0,디지털 | 전해질 | 리튬,BT0001,False
33,콘텐츠,콘텐츠,0,디지털 | 전해질 | 리튬,BT0001,False
33,파라미터,파라미터,0,디지털 | 전해질 | 리튬,BT0001,False
33,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
35,컴퓨터 프로그램,컴퓨터 프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
35,카운터,카운터,0,디지털 | 전해질 | 리튬,BT0001,False
35,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
35,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
35,모니터링,모니터링,0,디지털 | 전해질 | 리튬,BT0001,False
35,이벤트,이벤트,0,디지털 | 전해질 | 리튬,BT0001,False
37,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
37,자외선,자외선,6,포토레지스트 | 레이저 | 방사선,BT0005,False
37,산화물,산화물,0,디지털 | 전해질 | 리튬,BT0001,False
38,열처리,열처리,1,배터리 | 열처리 | 에너지,BT0003,False
38,반도체 장치,반도체 장치,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
38,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
39,컴퓨팅,컴퓨팅,0,디지털 | 전해질 | 리튬,BT0001,False
40,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
40,반도체 장치,반도체 장치,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
40,산화물,산화물,0,디지털 | 전해질 | 리튬,BT0001,False
40,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
40,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
41,테스트,테스트,0,디지털 | 전해질 | 리튬,BT0001,False
41,애플리케이션,애플리케이션,0,디지털 | 전해질 | 리튬,BT0001,False
41,텍스트,텍스트,0,디지털 | 전해질 | 리튬,BT0001,False
41,테스트 코드,테스트 코드,0,디지털 | 전해질 | 리튬,BT0001,False
42,플레이트,플레이트,0,디지털 | 전해질 | 리튬,BT0001,False
42,프로세스,프로세스,0,디지털 | 전해질 | 리튬,BT0001,False
42,컨테이너,컨테이너,0,디지털 | 전해질 | 리튬,BT0001,False
42,레티클 컨테이너,레티클 컨테이너,0,디지털 | 전해질 | 리튬,BT0001,False
42,베이스,베이스,0,디지털 | 전해질 | 리튬,BT0001,False
42,레티클,레티클,0,디지털 | 전해질 | 리튬,BT0001,False
43,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
43,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
44,케이블,케이블,4,파이프 | 단섬유 | 케이블,BT0006,False
45,방사선,방사선,6,포토레지스트 | 레이저 | 방사선,BT0005,False
45,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
45,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
46,디지털 트윈,디지털 트윈,0,디지털 | 전해질 | 리튬,BT0001,False
46,디지털,디지털,0,디지털 | 전해질 | 리튬,BT0001,False
47,베이스,베이스,0,디지털 | 전해질 | 리튬,BT0001,False
52,화학식,화학식,0,디지털 | 전해질 | 리튬,BT0001,False
53,접착제,접착제,0,디지털 | 전해질 | 리튬,BT0001,False
53,자동차,자동차,0,디지털 | 전해질 | 리튬,BT0001,False
53,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
53,아크릴,아크릴,0,디지털 | 전해질 | 리튬,BT0001,False
53,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
53,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
54,탄소,탄소,5,탄소,BT0009,False
54,리튬,리튬,0,디지털 | 전해질 | 리튬,BT0001,False
54,배터리,배터리,1,배터리 | 열처리 | 에너지,BT0003,False
55,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
56,라이트,라이트,0,디지털 | 전해질 | 리튬,BT0001,False
59,음극,음극,0,디지털 | 전해질 | 리튬,BT0001,False
59,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
59,폴리머,폴리머,0,디지털 | 전해질 | 리튬,BT0001,False
60,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
60,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
60,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
60,플라스틱,플라스틱,0,디지털 | 전해질 | 리튬,BT0001,False
61,텍스트,텍스트,0,디지털 | 전해질 | 리튬,BT0001,False
61,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
63,캐비닛,캐비닛,0,디지털 | 전해질 | 리튬,BT0001,False
63,가전제품,가전제품,0,디지털 | 전해질 | 리튬,BT0001,False
64,탄소,탄소,5,탄소,BT0009,False
64,에너지,에너지,1,배터리 | 열처리 | 에너지,BT0003,False
66,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
66,테스트,테스트,0,디지털 | 전해질 | 리튬,BT0001,False
67,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
67,트랜지스터,트랜지스터,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
67,반도체 장치,반도체 장치,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
67,산화물,산화물,0,디지털 | 전해질 | 리튬,BT0001,False
67,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
68,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
69,케이블,케이블,4,파이프 | 단섬유 | 케이블,BT0006,False
69,구조물,구조물,0,디지털 | 전해질 | 리튬,BT0001,False
70,바이러스,바이러스,2,바이러스 | CSI,BT0008,False
70,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
71,사용자 단말,사용자 단말,0,디지털 | 전해질 | 리튬,BT0001,False
71,업데이트,업데이트,0,디지털 | 전해질 | 리튬,BT0001,False
71,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
71,서비스,서비스,0,디지털 | 전해질 | 리튬,BT0001,False
71,콘텐츠,콘텐츠,0,디지털 | 전해질 | 리튬,BT0001,False
75,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
76,모니터링 시스템,모니터링 시스템,0,디지털 | 전해질 | 리튬,BT0001,False
76,카메라,카메라,10,이미지 | 센서 | 카메라,BT0004,False
76,파라미터,파라미터,0,디지털 | 전해질 | 리튬,BT0001,False
76,모니터링,모니터링,0,디지털 | 전해질 | 리튬,BT0001,False
76,이벤트,이벤트,0,디지털 | 전해질 | 리튬,BT0001,False
78,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
78,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
78,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
79,게이트,게이트,0,디지털 | 전해질 | 리튬,BT0001,False
79,트랜지스터,트랜지스터,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
79,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
80,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
80,구조물,구조물,0,디지털 | 전해질 | 리튬,BT0001,False
81,가이드,가이드,0,디지털 | 전해질 | 리튬,BT0001,False
81,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
82,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
82,텍스트,텍스트,0,디지털 | 전해질 | 리튬,BT0001,False
83,아크릴,아크릴,0,디지털 | 전해질 | 리튬,BT0001,False
83,중합체,중합체,0,디지털 | 전해질 | 리튬,BT0001,False
83,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
83,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
83,포토레지스트 조성물,포토레지스트 조성물,6,포토레지스트 | 레이저 | 방사선,BT0005,False
83,포토레지스트,포토레지스트,0,디지털 | 전해질 | 리튬,BT0001,False
84,스마트,스마트,0,디지털 | 전해질 | 리튬,BT0001,False
85,컴퓨터 프로그램,컴퓨터 프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
85,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
85,컴퓨터 판독,컴퓨터 판독,0,디지털 | 전해질 | 리튬,BT0001,False
85,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
85,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
85,파라미터,파라미터,0,디지털 | 전해질 | 리튬,BT0001,False
86,컨테이너,컨테이너,0,디지털 | 전해질 | 리튬,BT0001,False
86,베이스,베이스,0,디지털 | 전해질 | 리튬,BT0001,False
86,정전기 방전,정전기 방전,0,디지털 | 전해질 | 리튬,BT0001,False
86,레티클 컨테이너,레티클 컨테이너,0,디지털 | 전해질 | 리튬,BT0001,False
86,탄소,탄소,5,탄소,BT0009,False
86,레티클,레티클,0,디지털 | 전해질 | 리튬,BT0001,False
87,반도체 디바이스,반도체 디바이스,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
87,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
87,가이드,가이드,0,디지털 | 전해질 | 리튬,BT0001,False
87,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
87,인서트,인서트,0,디지털 | 전해질 | 리튬,BT0001,False
87,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
88,트레이,트레이,0,디지털 | 전해질 | 리튬,BT0001,False
88,테스트,테스트,0,디지털 | 전해질 | 리튬,BT0001,False
88,인서트,인서트,0,디지털 | 전해질 | 리튬,BT0001,False
88,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
89,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
89,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
89,프로세스,프로세스,0,디지털 | 전해질 | 리튬,BT0001,False
89,파라미터,파라미터,0,디지털 | 전해질 | 리튬,BT0001,False
89,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
90,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
90,어셈블리,어셈블리,0,디지털 | 전해질 | 리튬,BT0001,False
91,게이트,게이트,0,디지털 | 전해질 | 리튬,BT0001,False
91,트랜지스터,트랜지스터,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
92,세라믹,세라믹,0,디지털 | 전해질 | 리튬,BT0001,False
93,리튬,리튬,0,디지털 | 전해질 | 리튬,BT0001,False
93,양극,양극,0,디지털 | 전해질 | 리튬,BT0001,False
94,주파수,주파수,0,디지털 | 전해질 | 리튬,BT0001,False
96,아크릴,아크릴,0,디지털 | 전해질 | 리튬,BT0001,False
96,탄소,탄소,5,탄소,BT0009,False
96,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
96,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
97,레이저,레이저,6,포토레지스트 | 레이저 | 방사선,BT0005,False
97,방사선,방사선,6,포토레지스트 | 레이저 | 방사선,BT0005,False
98,인서트,인서트,0,디지털 | 전해질 | 리튬,BT0001,False
99,케이스,케이스,0,디지털 | 전해질 | 리튬,BT0001,False
99,배터리,배터리,1,배터리 | 열처리 | 에너지,BT0003,False
101,텍스트,텍스트,0,디지털 | 전해질 | 리튬,BT0001,False
101,데이터 유닛,데이터 유닛,8,데이터,BT0010,False
101,업데이트,업데이트,0,디지털 | 전해질 | 리튬,BT0001,False
102,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
103,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
104,업데이트,업데이트,0,디지털 | 전해질 | 리튬,BT0001,False
104,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
104,디지털,디지털,0,디지털 | 전해질 | 리튬,BT0001,False
104,컴퓨터 구현,컴퓨터 구현,0,디지털 | 전해질 | 리튬,BT0001,False
105,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
106,에어로,에어로,0,디지털 | 전해질 | 리튬,BT0001,False
106,억제제,억제제,0,디지털 | 전해질 | 리튬,BT0001,False
106,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
107,컴퓨터 프로그램,컴퓨터 프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
107,애플리케이션,애플리케이션,0,디지털 | 전해질 | 리튬,BT0001,False
107,프로그램 제품,프로그램 제품,0,디지털 | 전해질 | 리튬,BT0001,False
107,컴퓨터,컴퓨터,0,디지털 | 전해질 | 리튬,BT0001,False
107,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
107,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
109,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
109,인코딩,인코딩,0,디지털 | 전해질 | 리튬,BT0001,False
110,비디오,비디오,10,이미지 | 센서 | 카메라,BT0004,False
110,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
110,인코딩,인코딩,0,디지털 | 전해질 | 리튬,BT0001,False
111,방사선,방사선,6,포토레지스트 | 레이저 | 방사선,BT0005,False
112,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
112,억제제,억제제,0,디지털 | 전해질 | 리튬,BT0001,False
112,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
113,와이어,와이어,0,디지털 | 전해질 | 리튬,BT0001,False
113,프로그램,프로그램,0,디지털 | 전해질 | 리튬,BT0001,False
115,와이어,와이어,0,디지털 | 전해질 | 리튬,BT0001,False
116,접착제,접착제,0,디지털 | 전해질 | 리튬,BT0001,False
117,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
119,윤활유,윤활유,0,디지털 | 전해질 | 리튬,BT0001,False
119,화학식,화학식,0,디지털 | 전해질 | 리튬,BT0001,False
119,탄소,탄소,5,탄소,BT0009,False
119,윤활유 조성물,윤활유 조성물,0,디지털 | 전해질 | 리튬,BT0001,False
119,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
119,윤활유 조성,윤활유 조성,0,디지털 | 전해질 | 리튬,BT0001,False
120,PDCCH,PDCCH,7,PDCCH,BT0011,False
121,전해질,전해질,0,디지털 | 전해질 | 리튬,BT0001,False
123,단백질,단백질,3,유전자 | 단백질,BT0007,False
124,인서트,인서트,0,디지털 | 전해질 | 리튬,BT0001,False
125,에어로,에어로,0,디지털 | 전해질 | 리튬,BT0001,False
125,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
126,플랫폼,플랫폼,0,디지털 | 전해질 | 리튬,BT0001,False
126,주파수,주파수,0,디지털 | 전해질 | 리튬,BT0001,False
126,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
126,인코딩,인코딩,0,디지털 | 전해질 | 리튬,BT0001,False
127,메탄올,메탄올,0,디지털 | 전해질 | 리튬,BT0001,False
127,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
128,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
128,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
128,컴퓨팅,컴퓨팅,0,디지털 | 전해질 | 리튬,BT0001,False
129,커넥터,커넥터,4,파이프 | 단섬유 | 케이블,BT0006,False
130,접착제,접착제,0,디지털 | 전해질 | 리튬,BT0001,False
130,혼합물,혼합물,0,디지털 | 전해질 | 리튬,BT0001,False
130,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
131,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
131,주파수,주파수,0,디지털 | 전해질 | 리튬,BT0001,False
132,유전자,유전자,3,유전자 | 단백질,BT0007,False
132,단백질,단백질,3,유전자 | 단백질,BT0007,False
132,마이오,마이오,0,디지털 | 전해질 | 리튬,BT0001,False
133,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
133,구조물,구조물,0,디지털 | 전해질 | 리튬,BT0001,False
133,레이저,레이저,6,포토레지스트 | 레이저 | 방사선,BT0005,False
134,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
134,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
134,카메라,카메라,10,이미지 | 센서 | 카메라,BT0004,False
134,레이저,레이저,6,포토레지스트 | 레이저 | 방사선,BT0005,False
134,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
135,자동차,자동차,0,디지털 | 전해질 | 리튬,BT0001,False
136,이미지,이미지,10,이미지 | 센서 | 카메라,BT0004,False
136,에너지,에너지,1,배터리 | 열처리 | 에너지,BT0003,False
137,스트림,스트림,0,디지털 | 전해질 | 리튬,BT0001,False
137,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
137,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
137,드라이버,드라이버,0,디지털 | 전해질 | 리튬,BT0001,False
138,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
139,오디오,오디오,0,디지털 | 전해질 | 리튬,BT0001,False
140,전해질,전해질,0,디지털 | 전해질 | 리튬,BT0001,False
140,배터리,배터리,1,배터리 | 열처리 | 에너지,BT0003,False
141,프로세스,프로세스,0,디지털 | 전해질 | 리튬,BT0001,False
141,리튬,리튬,0,디지털 | 전해질 | 리튬,BT0001,False
141,스트림,스트림,0,디지털 | 전해질 | 리튬,BT0001,False
142,드라이버,드라이버,0,디지털 | 전해질 | 리튬,BT0001,False
142,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
143,카운터,카운터,0,디지털 | 전해질 | 리튬,BT0001,False
144,모니터링,모니터링,0,디지털 | 전해질 | 리튬,BT0001,False
144,이벤트,이벤트,0,디지털 | 전해질 | 리튬,BT0001,False
145,스트림,스트림,0,디지털 | 전해질 | 리튬,BT0001,False
145,오디오,오디오,0,디지털 | 전해질 | 리튬,BT0001,False
145,인코딩,인코딩,0,디지털 | 전해질 | 리튬,BT0001,False
147,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
149,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
150,구조물,구조물,0,디지털 | 전해질 | 리튬,BT0001,False
151,플라스틱,플라스틱,0,디지털 | 전해질 | 리튬,BT0001,False
152,접착제,접착제,0,디지털 | 전해질 | 리튬,BT0001,False
152,전자파 차폐,전자파 차폐,0,디지털 | 전해질 | 리튬,BT0001,False
153,애플리케이션,애플리케이션,0,디지털 | 전해질 | 리튬,BT0001,False
153,서비스,서비스,0,디지털 | 전해질 | 리튬,BT0001,False
154,방향족,방향족,0,디지털 | 전해질 | 리튬,BT0001,False
154,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
155,접착제,접착제,0,디지털 | 전해질 | 리튬,BT0001,False
155,촉매,촉매,0,디지털 | 전해질 | 리튬,BT0001,False
155,아크릴,아크릴,0,디지털 | 전해질 | 리튬,BT0001,False
155,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
156,탄소,탄소,5,탄소,BT0009,False
156,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
156,폴리머,폴리머,0,디지털 | 전해질 | 리튬,BT0001,False
156,반도체 장치,반도체 장치,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
156,반도체,반도체,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
157,디지털 변환,디지털 변환,0,디지털 | 전해질 | 리튬,BT0001,False
157,실시간,실시간,0,디지털 | 전해질 | 리튬,BT0001,False
157,디지털,디지털,0,디지털 | 전해질 | 리튬,BT0001,False
158,애플리케이션,애플리케이션,0,디지털 | 전해질 | 리튬,BT0001,False
158,에너지,에너지,1,배터리 | 열처리 | 에너지,BT0003,False
160,플레이트,플레이트,0,디지털 | 전해질 | 리튬,BT0001,False
160,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
160,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
160,커넥터,커넥터,4,파이프 | 단섬유 | 케이블,BT0006,False
160,디바이스,디바이스,0,디지털 | 전해질 | 리튬,BT0001,False
161,구조물,구조물,0,디지털 | 전해질 | 리튬,BT0001,False
162,아크릴,아크릴,0,디지털 | 전해질 | 리튬,BT0001,False
162,화학식,화학식,0,디지털 | 전해질 | 리튬,BT0001,False
162,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
163,정전기 방전,정전기 방전,0,디지털 | 전해질 | 리튬,BT0001,False
163,트랜지스터,트랜지스터,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
163,이벤트,이벤트,0,디지털 | 전해질 | 리튬,BT0001,False
164,디스플레이,디스플레이,0,디지털 | 전해질 | 리튬,BT0001,False
164,프로세서,프로세서,0,디지털 | 전해질 | 리튬,BT0001,False
164,메모리,메모리,0,디지털 | 전해질 | 리튬,BT0001,False
165,매트릭스,매트릭스,0,디지털 | 전해질 | 리튬,BT0001,False
167,플랫폼,플랫폼,0,디지털 | 전해질 | 리튬,BT0001,False
167,서비스,서비스,0,디지털 | 전해질 | 리튬,BT0001,False
168,카메라,카메라,10,이미지 | 센서 | 카메라,BT0004,False
169,전해질,전해질,0,디지털 | 전해질 | 리튬,BT0001,False
169,화학식,화학식,0,디지털 | 전해질 | 리튬,BT0001,False
169,탄소,탄소,5,탄소,BT0009,False
169,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
169,리튬,리튬,0,디지털 | 전해질 | 리튬,BT0001,False
170,케이블,케이블,4,파이프 | 단섬유 | 케이블,BT0006,False
171,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
172,컨테이너,컨테이너,0,디지털 | 전해질 | 리튬,BT0001,False
173,프레임,프레임,0,디지털 | 전해질 | 리튬,BT0001,False
173,카메라,카메라,10,이미지 | 센서 | 카메라,BT0004,False
174,윤활유,윤활유,0,디지털 | 전해질 | 리튬,BT0001,False
174,윤활유 조성물,윤활유 조성물,0,디지털 | 전해질 | 리튬,BT0001,False
174,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
174,윤활유 조성,윤활유 조성,0,디지털 | 전해질 | 리튬,BT0001,False
175,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
177,플라즈마,플라즈마,0,디지털 | 전해질 | 리튬,BT0001,False
178,억제제,억제제,0,디지털 | 전해질 | 리튬,BT0001,False
178,조성물,조성물,0,디지털 | 전해질 | 리튬,BT0001,False
179,트레이,트레이,0,디지털 | 전해질 | 리튬,BT0001,False
180,음극,음극,0,디지털 | 전해질 | 리튬,BT0001,False
180,복합체,복합체,0,디지털 | 전해질 | 리튬,BT0001,False
180,탄소,탄소,5,탄소,BT0009,False
180,리튬,리튬,0,디지털 | 전해질 | 리튬,BT0001,False
180,실리콘,실리콘,9,반도체 | 실리콘 | 트랜지스터,BT0002,False
183,포인트,포인트,0,디지털 | 전해질 | 리튬,BT0001,False
184,촉매,촉매,0,디지털 | 전해질 | 리튬,BT0001,False
184,산화물,산화물,0,디지털 | 전해질 | 리튬,BT0001,False
185,지지대,지지대,0,디지털 | 전해질 | 리튬,BT0001,False
186,게이트,게이트,0,디지털 | 전해질 | 리튬,BT0001,False
186,알루미늄,알루미늄,0,디지털 | 전해질 | 리튬,BT0001,False
